ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód. no fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da Embalagem;Largura do produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código na Lista de Serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do Produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de Medida;Preço de Compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais
16218144353;ANP504	;ANEL INTEIRO CRAVEJ ZIRC OU ANEL SOLITÁRIO - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218140595;ANP503	;ANÉIS SOLITÁRIO DIV MODELOS - 0/3;pc;7113.11.00;0;120,00;0,00;;Ativo;5,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218136770;ANP501	;ANEL MASCULINO 1/0;pc;7113.11.00;0;248,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218135317;ANP500	;ANEL MASCULINO 0/8;pc;7113.11.00;0;248,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218132266;PUP262	;BRACELETE OVAL 0/3;pc;7113.11.00;0;93,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218127024;PUP261	;PULSEIRA  PEÇAS OVAIS CRAVEJ ZIRC - 0/6;pc;7113.11.00;0;190,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218124848;PUP260	;PULSEIRA RIVIERA - 1/2;pc;7113.11.00;0;372,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218122054;PUP259	;PULSEIRA RIVIERA - 1/0;pc;7113.11.00;0;310,00;0,00;;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16218100184;PUP258	;PULSEIRA MASCULINA  ELOS RETANG- 1/1;pc;7113.11.00;0;155,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217939468;PUP257	;PULSEIRA RIVIERA - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217938609;PUP256	;PULSEIRA RIVIERA COLOR - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217937923;PUP255	;PULSEIRA RIVIERA COLOR - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217933089;COP982	;COLAR RIVIERA - 3/5;pc;7113.11.00;0;1.085,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217930298;COP981	;COLAR RIVIERA 1/9;pc;7113.11.00;0;589,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217928685;COP935	;COLAR RIVIERA COLOR - 1/2;pc;7113.11.00;0;372,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217927670;COP934	;CORR R. RATO - 1/1;pc;7113.11.00;0;341,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217926425;COP932	;CORR ELOS GRUMET  - 1/0;pc;7113.11.00;0;310,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217924822;COP931	;CORR ELOS GRUMET CHAPAD - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217923454;COP929	;CORR ELOS 3X1 - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217501048;COP927	;GARG DIVERSAS COM ZIRC - 0/9;pc;7113.11.00;0;385,00;0,00;;Ativo;3,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217498749;COP926	;GARG RAQUETE C/ZIRC - 1/1;pc;7113.11.00;0;341,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217493990;PGP1004	;BRINCO PIERCING - 0/2;pc;7113.11.00;0;62,50;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217491365;PGP1003	;BRINCO PIERCING - 0/4;pc;7113.11.00;0;125,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217487595;ANP499	;ANEL PEROLA BARROCA RODEADA ZIRC - 1/1;pc;7113.11.00;0;341,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217486046;ANP498	;ANEL PREGO MEIO CRAVEJ ZIRC - 1/5;pc;7113.11.00;0;470,00;0,00;;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217483481;ANP497	;ANEL FORMATO U C/ZIRC - 0/8;pc;7113.11.00;0;248,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217480324;ANP496	;ANEL ARO TRIPLO C/MINI ZIRC - 1/1;pc;7113.11.00;0;341,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217478855;ANP495	;ANEL INTEIRO CRAVEJ ZIRC - 0/5;pc;7113.11.00;0;175,00;0,00;;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217477487;ANP493	;ANEL INTEIRO CRAVEJ ZIRC - 0/7;pc;7113.11.00;0;217,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217470283;PUP254	;PULSEIRA RIVIERA ZIRC PRETAS - 3/1;pc;7113.11.00;0;961,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217468493;PUP253	;PULSEIRA RIVIERA TRIPLA  C/TRAVA CRAVEJ - 2/1;pc;7113.11.00;0;651,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217465915;PUP252	;PULSEIRA ELOS CARTIER CRAVEJADOS - 2/0;pc;7113.11.00;0;620,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217462664;PUP251	;PULSEIRA PEROLA BARROCA - 0/8;pc;7113.11.00;0;250,00;0,00;;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217461129;PUP250	;PULSEIRA C/PONTO LUZ ZIRC - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217454520;COP925	;GARG C/TUCANO C/ZIRC E UMA PEROLA - 1/1;pc;7113.11.00;0;341,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217451361;COP924	;GARG DIV ZIRC COLOR 0/9;pc;7113.11.00;0;279,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217449265;COP923	;COLAR PEROLA BARROCA - 1/2;pc;7113.11.00;0;372,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217447474;COP922	;GARG PEROLA BARROCA - 0/9;pc;7113.11.00;0;280,00;0,00;;Ativo;0,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217441770;COP921	;N.SRA (VAZADA) - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217439352;COP920	;N.S.APARECIDA C/ZIRC AZUIS - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217436137;COP919	;N.S.APARECIDA - 0/8;pc;7113.11.00;0;248,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217424314;BRP1154	;BRINCO FLOR MADREP, PEROLA E ZIRC - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217419020;BRP1153	;BRINCO ARGOLA C/ESTRELA - 0/5;pc;7113.11.00;0;190,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217414342;BRP1152	;BRINCO ESTRELA C/ZIRC -0/4;pc;7113.11.00;0;190,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217412402;BRP1151	;BRINCO MEIA ARG C/10 PEROLAS - 0/7;pc;7113.11.00;0;217,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217406141;BRP1144	;BRINCO CORAÇÃO MALAQUITA - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16217402013;BRP1143	;BRINCO RAQUETE TENIS 0/7;pc;7113.11.00;0;217,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216884033;ANP1484	;ANEL MASCULINO - 1/8;pc;7113.11.00;0;558,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216883501;ANP1483	;ANEL PLAQUINHA - 0/5;pc;7113.11.00;0;155,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216882726;ANP1482	;ANEL APARADOR SEM PEDRA - 0/4;pc;7113.11.00;0;190,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216882213;ANP1481	;APARADOR C/ZIRC - 0/35;pc;7113.11.00;0;110,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216879382;ANP1480	;ANEL SÃO BENTO - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;3,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216875871;BRP1142	;BRINCO PENA OU BRINCO ARO C/ZIRC  CAMINHO DEGRADÊ- 0/3;pc;7113.11.00;0;190,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216874000;BRP1141	;BRINCO ARG PEQ C/MINI ZIRC - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216872778;PGP530	;PEND ARVORE DA VIDA - 0/6;pc;7113.11.00;0;186,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216871273;PGP521	;PEND CHAPA RETANG OU ANJO - 0/4;pc;7113.11.00;0;124,00;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216869480;PGP520	;PEND GATO OU ANJO OU SANTO OU CHAVE - 0/2;pc;7113.11.00;0;62,00;0,00;;Ativo;4,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216867619;PGP519	;PEND CRUZ C/1 ROSA OU MED NS PENHA - 0/35;pc;7113.11.00;0;108,50;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216865223;PGP518	;PEND QUARTZO ROSA 0/9;pc;7113.11.00;0;279,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216861564;CO400	;GARG RIVIERA C/ZIRCON E CORRENTE - 1/7;pc;7113.11.00;0;527,00;0,00;;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216859839;CO398	;GARGANTILHA ESTETOSCÓPIO - 0/45;pc;7113.11.00;0;139,50;0,00;;Ativo;2,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216854992;CO397	;GARGANTILHA QUARTZO BRANCO OU VERDE OU FUMÊ- 0/9;pc;7113.11.00;0;279,00;0,00;;Ativo;3,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216746412;AN317	;SOLITARIO 6 GARR C/MINI ZIRC LAT - 2/6;pc;7113.19.00;0;3.640,00;0,00;2,6;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216744184;AN316	;ANEL C/MINI ZIRC LAT E CENTRAL -   1/5;pc;7113.19.00;0;2.100,00;0,00;1,5;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216740830;AN309	;ANEL SOLITÁRIO 6 GARR ZIRC,  1/5;pc;7113.19.00;0;2.100,00;0,00;1,5;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
16216739730;AN308	;ANEL SOLITÁRIO 6 GARR ZIRC 1/3;pc;7113.19.00;0;1.820,00;0,00;1,3;Ativo;1,00;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;;;0,00;;0;;;28.058.00;0;;0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;;
